dep_var,cycle,size_decile,beta_ind_own,se_ind_own,t_ind_own,p_ind_own,stars,ci95_lo,ci95_hi,nobs,entities,time_periods
price_info,rec_2007Q4_2009Q2,9,0.5630202665958965,3.075708286317677,0.1830538575782686,0.8547757000381642,,-5.4653679745867505,6.591408507778543,2539,669,7
price_info,rec_2007Q4_2009Q2,10,-5.069212744891433,5.513526904057176,-0.9194138041044488,0.3580044491962424,,-15.875725476843499,5.737299987060632,2222,443,7
price_info,rec_2019Q4_2020Q2,1,50.34371061999169,25.379229912307608,1.9836579279175688,0.07859535540031559,*,0.600419991868776,100.0870012481146,41,27,3
price_info,rec_2019Q4_2020Q2,2,24.01193188550132,20.830315437699692,1.1527397152154204,0.2541899502484335,,-16.815486372390076,64.83935014339272,151,93,3
price_info,rec_2019Q4_2020Q2,3,11.42482152451456,11.03974168487274,1.0348812364123952,0.30352816950845796,,-10.213072177836008,33.06271522686512,284,190,3
price_info,rec_2019Q4_2020Q2,4,-2.8036883907188184,4.412957699671325,-0.6353309008440384,0.5260285176627653,,-11.453085482074615,5.845708700636978,532,349,3
price_info,rec_2019Q4_2020Q2,5,-5.119463534157455,6.41636430264681,-0.7978760701049391,0.4257548197498109,,-17.695537567345202,7.456610499030291,686,448,3
price_info,rec_2019Q4_2020Q2,6,6.014514219249397,5.911595839055229,1.0174095765333335,0.30978949124621935,,-5.572213625298851,17.601242063797645,848,547,3
price_info,rec_2019Q4_2020Q2,7,-0.7917267899101891,5.992992068858905,-0.13210876650816888,0.8949581071832384,,-12.537991244873643,10.954537665053264,1091,642,3
price_info,rec_2019Q4_2020Q2,8,1.1918779744594652,2.9233004295081466,0.4077165529852852,0.6836140007239191,,-4.537790867376502,6.921546816295432,1430,765,3
price_info,rec_2019Q4_2020Q2,9,-2.0598354797064258,2.6028638999470206,-0.7913727182386878,0.4289139972883995,,-7.161448723602586,3.041777764189735,1879,873,3
price_info,rec_2019Q4_2020Q2,10,2.869387756639642,3.377848044906081,0.8494721250018291,0.3957525816691867,,-3.751194411376276,9.489969924655561,2449,926,3
volatility,exp_1993Q1_2000Q4,2,-0.3071546889839501,,,,,,,166,73,8
volatility,exp_1993Q1_2000Q4,3,1.354007080671987,6.585129755028898,0.20561585436307703,0.8378109816858736,,-11.552847239184652,14.260861400528627,161,93,8
volatility,exp_1993Q1_2000Q4,4,-0.45775218778308563,1.1001120205121977,-0.4160959786349414,0.6781220608106349,,-2.613971747986993,1.6984673724208217,260,137,7
volatility,exp_1993Q1_2000Q4,5,0.631528726712091,3.8146766098747427,0.16555236296500314,0.8686509677686916,,-6.845237428642404,8.108294882066586,492,246,8
volatility,exp_1993Q1_2000Q4,6,0.338383183513454,2.566639557703411,0.131838996441025,0.895174325934293,,-4.692230349585231,5.368996716612139,784,351,8
volatility,exp_1993Q1_2000Q4,7,-0.9261097315898733,1.2022052392214806,-0.7703424518342641,0.44149395007911885,,-3.2824320004639755,1.4302125372842287,856,388,8
volatility,exp_1993Q1_2000Q4,8,-0.4372858065358614,1.9466612373213323,-0.22463374630995403,0.8223991473347987,,-4.252741831685673,3.37817021861395,615,265,8
volatility,exp_1993Q1_2000Q4,9,1.6040524368034121,2.3656272888270578,0.6780664242331872,0.4980111566676646,,-3.032577049297621,6.240681922904446,789,222,8
volatility,exp_1993Q1_2000Q4,10,3.2392789669483255,1.513584566450341,2.1401374186478948,0.03250751281773323,**,0.27265321670565745,6.205904717190993,1807,324,8
volatility,exp_2002Q1_2007Q3,1,-1.6503943272248496,4.774126455891022,-0.34569556178981176,0.7312189496188997,,-11.007682180771253,7.7068935263215534,97,28,23
volatility,exp_2002Q1_2007Q3,2,-1.1188184608808067,0.8960855123976574,-1.2485621577422699,0.21257809732404032,,-2.875146065180215,0.6375091434186018,555,142,23
volatility,exp_2002Q1_2007Q3,3,0.3931437585505616,0.6449825847445636,0.6095416649214811,0.5423556507791683,,-0.8710221075487831,1.6573096246499062,1076,323,23
volatility,exp_2002Q1_2007Q3,4,-0.09712108675207241,0.3555533364809697,-0.2731547612892971,0.7847635387626046,,-0.794005626254773,0.5997634527506281,2727,776,23
volatility,exp_2002Q1_2007Q3,5,-0.197378847857439,0.22715530335898518,-0.8689158691818482,0.384941655399317,,-0.6426032424410499,0.24784554672617196,5516,1192,23
volatility,exp_2002Q1_2007Q3,6,-0.043885994400059546,0.15011468552956012,-0.29234977407601903,0.7700295912370798,,-0.33811077803799733,0.2503387892378783,7328,1463,23
volatility,exp_2002Q1_2007Q3,7,0.08016610557179077,0.14696659048520233,0.5454716293487293,0.5854465407165903,,-0.2078884117792058,0.36822062292278734,8438,1402,23
volatility,exp_2002Q1_2007Q3,8,0.18176151005797067,0.1580110224421943,1.150309055967694,0.2500562540553306,,-0.12794009392873015,0.49146311404467147,8162,1200,23
volatility,exp_2002Q1_2007Q3,9,0.4801492545746597,0.19052163122127475,2.520182361954517,0.01175395373179211,**,0.10672685738096116,0.8535716517683583,7186,871,23
volatility,exp_2002Q1_2007Q3,10,0.21463303747854132,0.19952850912612474,1.075701103659672,0.2820979165315971,,-0.17644284040866318,0.6057089153657458,7613,567,23
volatility,exp_2009Q3_2019Q3,1,1.3217392126938456,1.9270039582422176,0.6859037351949786,0.49529031599327245,,-2.4551885454609006,5.098666970848592,150,45,40
volatility,exp_2009Q3_2019Q3,2,-0.13599942451116526,0.3635689521254902,-0.3740677627066005,0.7084479659935861,,-0.8485945706771261,0.5765957216547954,1147,261,41
volatility,exp_2009Q3_2019Q3,3,-0.12903022016943066,0.15831221017602795,-0.8150364398675344,0.415133173077203,,-0.4393221521144454,0.1812617117755841,3125,707,41
volatility,exp_2009Q3_2019Q3,4,-0.031217429978690613,0.10961037482832857,-0.28480360574975916,0.7758050867098938,,-0.24605376464221462,0.18361890468483338,6938,1266,41
volatility,exp_2009Q3_2019Q3,5,-0.05280560510475571,0.11709248745993464,-0.45097346764303836,0.652021364189677,,-0.2823068805262276,0.17669567031671618,9366,1619,41
volatility,exp_2009Q3_2019Q3,6,-0.10322573367540251,0.0950866285050772,-1.08559673739921,0.2776859596117365,,-0.2895955255453538,0.08314405819454877,11165,1945,41
