dep_var,window_start_q,window_end_q,window_end_date,beta_ind_own,se_ind_own,pval_ind_own,ci95_lo,ci95_hi,nobs,entities,time_periods
amihud_illiq,2005Q2,2009Q1,2009-03-31 23:59:59.999999,-0.6378287597586482,0.198779642328528,0.001334542662329019,-1.027436858722563,-0.24822066079473332,36211,3430,16
amihud_illiq,2005Q3,2009Q2,2009-06-30 23:59:59.999999,-0.6810927704302203,0.16763787646871461,4.858407345165183e-05,-1.0096630083089009,-0.3525225325515397,35955,3326,16
amihud_illiq,2005Q4,2009Q3,2009-09-30 23:59:59.999999,-0.7007263701636752,0.1573594417358106,8.494772079759016e-06,-1.009150875965864,-0.39230186436148645,35992,3373,16
amihud_illiq,2006Q1,2009Q4,2009-12-31 23:59:59.999999,-0.621261710280232,0.15100789065902975,3.896414909521084e-05,-0.9172371759719303,-0.3252862445885337,36077,3340,16
amihud_illiq,2006Q2,2010Q1,2010-03-31 23:59:59.999999,-0.5220178771425652,0.1488397707057734,0.00045337312557180987,-0.813743827725881,-0.23029192655924935,36176,3337,16
amihud_illiq,2006Q3,2010Q2,2010-06-30 23:59:59.999999,-0.42498706156416977,0.13598946750967641,0.001778706665914953,-0.6915264178831355,-0.15844770524520402,36240,3293,16
amihud_illiq,2006Q4,2010Q3,2010-09-30 23:59:59.999999,-0.3528684318634077,0.12327081743174002,0.004205168213468724,-0.5944792340296181,-0.11125762969719727,36230,3288,16
amihud_illiq,2007Q1,2010Q4,2010-12-31 23:59:59.999999,-0.26587856663258047,0.12486715660324417,0.033237537842053966,-0.510618193574939,-0.021138939690221903,36308,3292,16
amihud_illiq,2007Q2,2011Q1,2011-03-31 23:59:59.999999,-0.15103571221972836,0.1311305411569723,0.24941298110478183,-0.40805157288739413,0.10598014844793738,36405,3283,16
amihud_illiq,2007Q3,2011Q2,2011-06-30 23:59:59.999999,-0.029141959147153295,0.12301354766524611,0.8127355182171185,-0.27024851257103566,0.2119645942767291,36504,3288,16
