dep_var,ind_own,curve_value,ci_lo,ci_hi
amihud_illiq,0.07602574456490196,-0.005165084059872025,-0.023365981781631812,0.013035813661887764
amihud_illiq,0.07656787957822689,-0.0052345078131473596,-0.02266485943722748,0.012195843810932762
amihud_illiq,0.07711001459155181,-0.0053025701659000744,-0.02193676285525478,0.01133162252345463
amihud_illiq,0.07765214960487674,-0.005369309009889556,-0.021184038606171934,0.01044542058639282
amihud_illiq,0.07819428461820166,-0.00543476223687519,-0.020409276266202318,0.009539751792451936
amihud_illiq,0.07873641963152658,-0.005498967738616347,-0.01961539073037758,0.008617455253144887
amihud_illiq,0.0792785546448515,-0.005561963406872425,-0.01880573880370721,0.00768181198996236
amihud_illiq,0.07982068965817643,-0.005623787133402795,-0.01798428686646236,0.00673671259965677
amihud_illiq,0.08036282467150135,-0.005684476809966844,-0.01715585558321366,0.00578690196327997
amihud_illiq,0.08090495968482628,-0.0057440703283239535,-0.016326481846184602,0.004838341189536695
amihud_illiq,0.0814470946981512,-0.00580260558023351,-0.015503959338318468,0.0038987481778514467
amihud_illiq,0.08198922971147612,-0.005860120457454891,-0.014698647518228497,0.0029784066033187164
amihud_illiq,0.08253136472480105,-0.005916652851747481,-0.013924665851878924,0.002091360148383962
amihud_illiq,0.08307349973812597,-0.005972240654870664,-0.013201575780123816,0.0012570944703824884
amihud_illiq,0.0836156347514509,-0.006026921758583818,-0.012556468791199975,0.0005026252740323381
amihud_illiq,0.08415776976477582,-0.006080734054646333,-0.012025718471329034,-0.00013574963796363256
amihud_illiq,0.08469990477810074,-0.006133715434817585,-0.011654136847405499,-0.0006132940222296707
amihud_illiq,0.08524203979142567,-0.006185903790856961,-0.011487622790940184,-0.0008841847907737378
amihud_illiq,0.08578417480475059,-0.006237337014523841,-0.011557775834560316,-0.0009168981944873674
amihud_illiq,0.08632630981807551,-0.006288052997577609,-0.01186695651277891,-0.0007091494823763082
amihud_illiq,0.08686844483140044,-0.006338089631777647,-0.012387861416519064,-0.0002883178470362291
amihud_illiq,0.08741057984472536,-0.006387484808883338,-0.013077888294562934,0.0003029186767962589
amihud_illiq,0.08795271485805028,-0.006436276420654062,-0.013894459509539554,0.0010219066682314306
amihud_illiq,0.08849484987137521,-0.006484502358849204,-0.014802616550431125,0.0018336118327327159
amihud_illiq,0.08903698488470013,-0.006532200515228148,-0.015776148229177285,0.002711747198720989
amihud_illiq,0.08957911989802506,-0.006579408781550276,-0.016796051278245225,0.0036372337151446728
amihud_illiq,0.09012125491134998,-0.006626165049574969,-0.017848575889009732,0.004596245789859793
amihud_illiq,0.0906633899246749,-0.0066725072110616086,-0.01892362194797055,0.005578607525847332
amihud_illiq,0.09120552493799983,-0.006718473157769581,-0.020013589613545744,0.006576643298006581
amihud_illiq,0.09174765995132475,-0.006764100781458266,-0.021112596102112673,0.007584394539196141
amihud_illiq,0.09228979496464967,-0.0068094279738870455,-0.022215950188979587,0.008597094241205496
amihud_illiq,0.0928319299779746,-0.006854492626815307,-0.023319799266169203,0.009610814012538587
amihud_illiq,0.09337406499129952,-0.006899332632002429,-0.024420890143887417,0.010622224879882557
amihud_illiq,0.09391620000462444,-0.006943985881207793,-0.025516404843499395,0.011628433081083807
amihud_illiq,0.09445833501794937,-0.006988490266190788,-0.02660384623067684,0.012626865698295263
amihud_illiq,0.09500047003127429,-0.007032883678710789,-0.027680957168009362,0.013615189810587784
amihud_illiq,0.09554260504459922,-0.007077202008741114,-0.028745734626961148,0.014591330609478922
amihud_illiq,0.09608474005792414,-0.0071214592295197445,-0.029797108470098223,0.015554190011058736
